Année;Mois;Jour;Heure;Minute;Seconde;Hauteur d'eau (m)
1980;10;01;14;10;00;7,96
1980;10;01;14;15;00;7,98
1980;10;01;14;20;00;8,00
1980;10;01;14;25;00;8,04
1980;10;01;14;30;00;8,08
1980;10;01;14;35;00;8,11
1980;10;01;14;40;00;8,15
1980;10;01;14;45;00;8,25
1980;10;01;14;50;00;8,34
1980;10;01;14;55;00;8,38
1980;10;01;15;00;00;8,38
1980;10;01;15;05;00;8,38
1980;10;01;15;10;00;8,38
1980;10;01;15;15;00;8,38
1980;10;01;15;20;00;8,37
1980;10;01;15;25;00;8,34
1980;10;01;15;30;00;8,32
1980;10;01;15;35;00;8,29
1980;10;01;15;40;00;8,27
1980;10;01;15;45;00;8,25
1980;10;01;15;50;00;8,25
1980;10;01;15;55;00;8,15
1980;10;01;16;00;00;8,08
1980;10;01;16;05;00;8,02
1980;10;01;16;10;00;7,95
1980;10;01;16;15;00;7,89
1980;10;01;16;20;00;7,86
1980;10;01;16;25;00;7,83
1980;10;01;16;30;00;7,81
1980;10;01;16;35;00;7,79
1980;10;01;16;40;00;7,77
1980;10;01;16;45;00;7,75
1980;10;01;16;50;00;7,72
1980;10;01;16;55;00;7,69
1980;10;01;17;00;00;7,67
1980;10;01;17;05;00;7,64
1980;10;01;17;10;00;7,57
1980;10;01;17;15;00;7,49
1980;10;01;17;20;00;7,42
1980;10;01;17;25;00;7,33
1980;10;01;17;30;00;7,24
1980;10;01;17;35;00;7,15
1980;10;01;17;40;00;7,02
1980;10;01;17;45;00;6,77
1980;10;01;17;50;00;6,68
1980;10;01;17;55;00;6,60
1980;10;01;18;00;00;7,02
1980;10;01;18;05;00;7,55
1980;10;01;18;10;00;5,90
1980;10;01;18;15;00;5,46
1980;10;01;18;20;00;4,95
1980;10;01;18;25;00;4,46
1980;10;01;18;30;00;4,16
1980;10;01;18;35;00;4,09
1980;10;01;18;40;00;4,02
1980;10;01;18;45;00;3,94
1980;10;01;18;50;00;3,72
1980;10;01;18;55;00;3,67
1980;10;01;19;00;00;3,62
1980;10;01;19;05;00;3,56
1980;10;01;19;10;00;3,48
1980;10;01;19;15;00;3,37
1980;10;01;19;20;00;3,28
1980;10;01;19;25;00;3,18
1980;10;01;19;30;00;3,10
1980;10;01;19;35;00;3,04
1980;10;01;19;40;00;2,99
1980;10;01;19;45;00;2,94
1980;10;01;19;50;00;2,87
1980;10;01;19;55;00;2,78
1980;10;01;20;00;00;2,70
1980;10;01;20;05;00;2,61
1980;10;01;20;10;00;2,55
1980;10;01;20;15;00;2,49
1980;10;01;20;20;00;2,43
1980;10;01;20;25;00;2,36
1980;10;01;20;30;00;2,30
1980;10;01;20;35;00;2,23
1980;10;01;20;40;00;2,15
1980;10;01;20;45;00;2,09
1980;10;01;20;50;00;2,05
1980;10;01;20;55;00;1,99
1980;10;01;21;00;00;1,93
1980;10;01;21;05;00;1,87
1980;10;01;21;10;00;1,81
1980;10;01;21;15;00;1,74
1980;10;01;21;20;00;1,63
1980;10;01;21;25;00;1,56
1980;10;01;21;30;00;1,54
1980;10;01;21;35;00;1,52
1980;10;01;21;40;00;1,50
1980;10;01;21;45;00;1,47
1980;10;01;21;50;00;1,45
1980;10;01;21;55;00;1,44
1980;10;01;22;00;00;1,44
1980;10;01;22;05;00;1,44
1980;10;01;22;10;00;1,44
1980;10;01;22;15;00;1,45
1980;10;01;22;20;00;1,46
1980;10;01;22;25;00;1,47
1980;10;01;22;30;00;1,47
1980;10;01;22;35;00;1,47
1980;10;01;22;40;00;1,42
1980;10;01;22;45;00;1,37
1980;10;01;22;50;00;1,32
1980;10;01;22;55;00;1,27
1980;10;01;23;00;00;1,26
1980;10;01;23;05;00;1,24
1980;10;01;23;10;00;1,22
1980;10;01;23;15;00;1,20
1980;10;01;23;20;00;1,20
1980;10;01;23;25;00;1,19
1980;10;01;23;30;00;1,19
1980;10;01;23;35;00;1,15
1980;10;01;23;40;00;1,11
1980;10;01;23;45;00;1,06
1980;10;01;23;50;00;1,02
1980;10;01;23;55;00;0,97
1980;10;02;00;00;00;0,95
1980;10;02;00;05;00;0,94
1980;10;02;00;10;00;0,93
1980;10;02;00;15;00;0,90
1980;10;02;00;20;00;0,87
1980;10;02;00;25;00;0,84
1980;10;02;00;30;00;0,80
1980;10;02;00;35;00;0,80
1980;10;02;00;40;00;0,80
1980;10;02;00;45;00;0,84
1980;10;02;00;50;00;0,89
1980;10;02;00;55;00;0,94
1980;10;02;01;00;00;0,98
1980;10;02;01;05;00;1,02
1980;10;02;01;10;00;1,06
1980;10;02;01;15;00;1,09
1980;10;02;01;20;00;1,14
1980;10;02;01;25;00;1,20
1980;10;02;01;30;00;1,27
1980;10;02;01;35;00;1,33
1980;10;02;01;40;00;1,39
1980;10;02;01;45;00;1,44
1980;10;02;01;50;00;1,48
1980;10;02;01;55;00;1,52
1980;10;02;02;00;00;1,55
1980;10;02;02;05;00;1,62
1980;10;02;02;10;00;1,69
1980;10;02;02;15;00;1,76
1980;10;02;02;20;00;1,83
1980;10;02;02;25;00;1,91
1980;10;02;02;30;00;1,98
1980;10;02;02;35;00;2,05
1980;10;02;02;40;00;2,12
1980;10;02;02;45;00;2,18
1980;10;02;02;50;00;2,24
1980;10;02;02;55;00;2,30
1980;10;02;03;00;00;2,37
1980;10;02;03;05;00;2,43
1980;10;02;03;10;00;2,50
1980;10;02;03;15;00;2,61
1980;10;02;03;20;00;2,72
1980;10;02;03;25;00;2,85
1980;10;02;03;30;00;2,99
1980;10;02;03;35;00;3,05
1980;10;02;03;40;00;3,11
1980;10;02;03;45;00;3,16
1980;10;02;03;50;00;3,22
1980;10;02;03;55;00;3,26
1980;10;02;04;00;00;3,30
1980;10;02;04;05;00;3,35
1980;10;02;04;10;00;3,42
1980;10;02;04;15;00;3,49
1980;10;02;04;20;00;3,56
1980;10;02;04;25;00;3,66
1980;10;02;04;30;00;3,76
1980;10;02;04;35;00;3,78
1980;10;02;04;40;00;3,79
1980;10;02;04;45;00;3,80
1980;10;02;04;50;00;4,46
1980;10;02;04;55;00;4,62
1980;10;02;05;00;00;4,77
1980;10;02;05;05;00;4,93
